fold,epoch,f1,precision,recall,loss
3,1,0.6449756622314453,0.7300150990486145,0.642762303352356,0.7989872097969055
3,2,0.7348384261131287,0.7366666793823242,0.733731746673584,0.7275537252426147
3,3,0.7379370927810669,0.7535934448242188,0.7310757040977478,0.6869330406188965
3,4,0.7421422600746155,0.7807142734527588,0.7257636189460754,0.6502215266227722
3,5,0.7470118999481201,0.7956363558769226,0.7264276146888733,0.6116551160812378
3,6,0.7591851949691772,0.8078889846801758,0.7343957424163818,0.5804692506790161
