fold,epoch,f1,precision,recall,loss
0,1,0.6403275728225708,0.7298298875490824,0.6370669603347778,0.7991738319396973
0,2,0.7342481811841329,0.7362231016159058,0.7336138089497884,0.7246569196383158
0,3,0.7374206185340881,0.7526052991549174,0.7300706307093302,0.6843090653419495
0,4,0.7412569920221964,0.7774923841158549,0.7249776919682821,0.6447019179662069
0,5,0.7466428875923157,0.7949534853299459,0.7263064384460449,0.6048322319984436
0,6,0.7586688200632731,0.8085605899492899,0.7360499699910482,0.5709134737650553
