fold,epoch,accuracy,f1,precision,recall
0,1,0.8068971606852029,0.7761550960006023,0.8081472406275741,0.8068971606852029
0,2,0.8370072405470635,0.8393960724060168,0.8443171057503982,0.8370072405470635
0,3,0.8525096638737907,0.8476726004195647,0.8470814402452678,0.8525096638737907
0,4,0.8467613759001628,0.8454787649191495,0.8463063075124616,0.8467613759001628
0,5,0.8516296136412691,0.8493615065612523,0.8486542598180034,0.8516296136412691
