fold,epoch,accuracy,f1,precision,recall
1,1,0.8407079646017699,0.814774130466489,0.8354964327657446,0.8407079646017699
1,2,0.8628318584070797,0.8597324394870866,0.858454373862915,0.8628318584070797
1,3,0.8761061946902655,0.8734796384873932,0.8742199882435131,0.8761061946902655
1,4,0.8650442477876106,0.8609872004207934,0.8616350611040877,0.8650442477876106
1,5,0.8694690265486725,0.8661264387761003,0.8662712338521005,0.8694690265486725
