fold,epoch,accuracy,f1,precision,recall
5,1,0.7893569844789357,0.7908369502347317,0.8077308714378965,0.7893569844789357
5,2,0.8137472283813747,0.8163570470481041,0.8223932570047182,0.8137472283813747
5,3,0.8425720620842572,0.8447263586832476,0.8473049276249432,0.8425720620842572
5,4,0.8381374722838137,0.8351281988603461,0.8326786856908671,0.8381374722838137
5,5,0.8425720620842572,0.8409723603869945,0.8395178600571613,0.8425720620842572
