fold,epoch,accuracy,f1,precision,recall
2,1,0.8119469026548672,0.7751836427786455,0.7747753398412554,0.8119469026548672
2,2,0.8473451327433629,0.8509195046266059,0.8564842128263956,0.8473451327433629
2,3,0.8517699115044248,0.8410212497170116,0.8380333084722029,0.8517699115044248
2,4,0.8561946902654868,0.8546764420417513,0.8534808904818985,0.8561946902654868
2,5,0.8650442477876106,0.8635665878525292,0.8623133026603939,0.8650442477876106
