fold,epoch,accuracy,f1,precision,recall
3,1,0.8097345132743363,0.7550868129035558,0.8139889603538593,0.8097345132743363
3,2,0.8053097345132744,0.8012766166941994,0.82991350793732,0.8053097345132744
3,3,0.8539823008849557,0.8432908649164707,0.8425575596926652,0.8539823008849557
3,4,0.8451327433628318,0.8331743929973711,0.8281479929059316,0.8451327433628318
3,5,0.8473451327433629,0.8436895711474744,0.8419213336280457,0.8473451327433629
