fold,epoch,accuracy,f1,precision,recall
3,1,0.8252212389380531,0.7800651543039598,0.7956853638999084,0.8252212389380531
3,2,0.8296460176991151,0.8272631773555628,0.8280253138505865,0.8296460176991151
3,3,0.8561946902654868,0.8491269769601899,0.8472181042110685,0.8561946902654868
3,4,0.8473451327433629,0.842841518013556,0.8398997927677986,0.8473451327433629
3,5,0.8584070796460177,0.8531436246992676,0.8507518156579694,0.8584070796460177
