fold,epoch,accuracy,f1,precision,recall
0,1,0.804683790200734,0.7678253288690352,0.7945391719669171,0.804683790200734
0,2,0.8361252281066657,0.8314414282151225,0.8322655585677422,0.8361252281066657
0,3,0.8401026234719307,0.8380855273614746,0.8446620910227767,0.8401026234719307
0,4,0.842329729411534,0.8411844594627235,0.8463663204938083,0.842329729411534
0,5,0.8480799795930383,0.8465433701003315,0.8465794138422688,0.8480799795930383
