fold,epoch,accuracy,f1,precision,recall
4,1,0.7937915742793792,0.7511486989824984,0.8538862819917841,0.7937915742793792
4,2,0.8181818181818182,0.8161185705122214,0.8164625181147528,0.8181818181818182
4,3,0.811529933481153,0.8199882061445737,0.8321779089331492,0.811529933481153
4,4,0.8337028824833703,0.8309762370181464,0.8288756682988392,0.8337028824833703
4,5,0.8270509977827051,0.8273171846626187,0.8276060967856977,0.8270509977827051
