fold,epoch,accuracy,f1,precision,recall
0,1,0.7887536055569726,0.7348796012044484,0.7792438649133486,0.7887536055569726
0,2,0.8046808468889195,0.791984326793151,0.8033345319851577,0.8046808468889195
0,3,0.8161882149794948,0.8078589337447495,0.8176760366117684,0.8161882149794948
0,4,0.8184015854639641,0.8144710442971052,0.819231030418752,0.8184015854639641
0,5,0.8303632046779036,0.8279817895143411,0.8311285055130682,0.8303632046779036
