fold,epoch,accuracy,f1,precision,recall
1,1,0.7986725663716814,0.7344423917519607,0.8266327633844552,0.7986725663716814
1,2,0.8230088495575221,0.8025999440771093,0.797989522072971,0.8230088495575221
1,3,0.838495575221239,0.8266881690842663,0.8331818529837748,0.838495575221239
1,4,0.838495575221239,0.8303469148673923,0.831160993448455,0.838495575221239
1,5,0.831858407079646,0.8286917728289409,0.8366879330452082,0.831858407079646
