fold,epoch,accuracy,f1,precision,recall
3,1,0.8075221238938053,0.7539274559381275,0.7535212899040912,0.8075221238938053
3,2,0.8185840707964602,0.8242589026428223,0.8355261712155408,0.8185840707964602
3,3,0.8451327433628318,0.8439069957042941,0.8427971120702511,0.8451327433628318
3,4,0.8606194690265486,0.8550082713919072,0.8544481857003683,0.8606194690265486
3,5,0.8628318584070797,0.8603160433115583,0.8596707101096543,0.8628318584070797
