fold,epoch,accuracy,f1,precision,recall
0,1,0.7922914663579459,0.7502476032861509,0.7745940340895814,0.7922914663579459
0,2,0.8192875223201146,0.8185911613318335,0.824499853212696,0.8192875223201146
0,3,0.8316867138904694,0.827008045385235,0.8270455481025504,0.8316867138904694
0,4,0.8401085100955596,0.8391705808937289,0.8447576434307471,0.8401085100955596
0,5,0.8467466593410906,0.8455681011771665,0.8456986122150754,0.8467466593410906
