fold,epoch,f1,precision,recall,loss
3,1,0.6359007954597473,0.7330769300460815,0.6328021287918091,0.7939934730529785
3,2,0.7330676317214966,0.7353333234786987,0.7324036955833435,0.7235895991325378
3,3,0.7339529991149902,0.7477785348892212,0.7264276146888733,0.6818483471870422
3,4,0.738158106803894,0.7757879495620728,0.7191234827041626,0.6363695859909058
3,5,0.7425850629806519,0.7964732050895691,0.7197875380516052,0.59785395860672
3,6,0.7569717764854431,0.8164933323860168,0.7297476530075073,0.5630195736885071
