fold,epoch,accuracy,f1,precision,recall
2,1,0.8119469026548672,0.7848238215714616,0.7785357259914782,0.8119469026548672
2,2,0.8053097345132744,0.8176659012193327,0.8367842455168758,0.8053097345132744
2,3,0.8495575221238938,0.840593629233267,0.8372278015312717,0.8495575221238938
2,4,0.8473451327433629,0.846314050809718,0.845574291663568,0.8473451327433629
2,5,0.8584070796460177,0.8594051161629256,0.8614195336138715,0.8584070796460177
