fold,epoch,accuracy,f1,precision,recall
0,1,0.8135431587622393,0.780036019446069,0.7965516161804607,0.8135431587622393
0,2,0.8277161862527717,0.8283909727181096,0.8353651930946497,0.8277161862527717
0,3,0.8454251123364009,0.8417362589045123,0.8421691302157331,0.8454251123364009
0,4,0.8494211486764908,0.8457048458285195,0.8440083907203455,0.8494211486764908
0,5,0.8542923297294116,0.851328308196966,0.8498908045603727,0.8542923297294116
