fold,epoch,accuracy,f1,precision,recall
4,1,0.7893569844789357,0.7485231682206553,0.7470191797260871,0.7893569844789357
4,2,0.802660753880266,0.8106655046596652,0.8260769520317323,0.802660753880266
4,3,0.8248337028824834,0.8136257895570205,0.8092285732310829,0.8248337028824834
4,4,0.8292682926829268,0.8226929479321843,0.818019305351472,0.8292682926829268
4,5,0.8337028824833703,0.8299412511892656,0.8268604711452534,0.8337028824833703
